,HHID,HH_Size,URBAN,District,State_code,Combined_multiplier
5717,711141201,6,0,09,14,161.05
5718,711141202,4,0,09,14,161.05
5719,711141203,6,0,09,14,161.05
5720,711141204,4,0,09,14,161.05
5721,711141301,5,0,09,14,610.3
5722,711141302,5,0,09,14,610.3
5723,711111201,5,0,09,14,27.87
5724,711111202,4,0,09,14,27.87
5725,711111301,3,0,09,14,255.49
5726,711111302,4,0,09,14,255.49
5727,711111303,4,0,09,14,255.49
5728,711111304,5,0,09,14,255.49
5729,711111305,5,0,09,14,255.49
5730,711111306,2,0,09,14,255.49
5731,711121101,8,0,09,14,40.25
5732,711121102,3,0,09,14,40.25
5733,711121201,7,0,09,14,49.19
5734,711121202,6,0,09,14,49.19
5735,711121203,5,0,09,14,49.19
5736,711121204,9,0,09,14,49.19
5737,711121301,5,0,09,14,102.85
5738,711121302,2,0,09,14,102.85
5739,766711101,7,0,25,23,725.92
5740,766711102,6,0,25,23,725.92
5741,766711201,9,0,25,23,241.98
5742,766711202,8,0,25,23,241.98
5743,766711203,5,0,25,23,241.98
5744,766711204,4,0,25,23,241.98
5745,766711301,6,0,25,23,10888.77
5746,766711302,5,0,25,23,10888.77
5747,766721101,5,0,25,23,774.39
5748,766721201,4,0,25,23,232.32
5749,766721202,6,0,25,23,232.32
5750,766721301,8,0,25,23,6427.43
5751,766722101,5,0,25,23,1393.9
5752,766722201,5,0,25,23,1045.43
5753,766722202,3,0,25,23,1045.43
5754,766722301,5,0,25,23,16029.84
5755,766761101,9,0,25,23,254.54
5756,766761201,6,0,25,23,178.18
5757,766761202,5,0,25,23,178.18
5758,766761301,5,0,25,23,1883.58
5759,766762101,7,0,25,23,2036.3
5760,766762201,6,0,25,23,4581.68
5761,766762202,6,0,25,23,4581.68
5762,766762301,6,0,25,23,12217.81
5763,766751101,6,0,26,23,993.89
5764,766751102,10,0,26,23,993.89
5765,766751201,6,0,26,23,646.03
5766,766751202,4,0,26,23,646.03
5767,766751203,4,0,26,23,646.03
5768,766751204,5,0,26,23,646.03
5769,766751301,5,0,26,23,17293.7
5770,766751302,14,0,26,23,17293.7
5771,766731101,5,0,27,23,1044.42
5772,766731201,9,0,27,23,469.99
5773,766731202,08,0,27,23,469.99
5774,766731301,8,0,27,23,8042.0
5775,766732101,5,0,27,23,1879.95
5776,766732201,7,0,27,23,1096.64
5777,766732202,5,0,27,23,1096.64
5778,766732301,7,0,27,23,14726.26
5779,766701101,9,0,27,23,196.73
5780,766701201,4,0,27,23,245.92
5781,766701202,5,0,27,23,245.92
5782,766701301,4,0,27,23,1141.04
5783,766702101,2,0,27,23,4328.09
5784,766702201,6,0,27,23,4544.5
5785,766702202,3,0,27,23,4544.5
5786,766702301,6,0,27,23,21207.65
5787,766781101,4,0,28,23,476.33
5788,766781201,8,0,28,23,306.22
5789,766781202,4,0,28,23,306.22
5790,766781301,7,0,28,23,6192.32
5791,766782101,8,0,28,23,816.57
5792,766782201,5,0,28,23,680.48
5793,766782202,6,0,28,23,680.48
5794,766782301,3,0,28,23,9934.94
5795,766491101,7,0,28,23,557.42
5796,766491201,5,0,28,23,278.71
5797,766491202,4,0,28,23,278.71
5798,766491301,1,0,28,23,4013.42
5799,766492101,7,0,28,23,1672.26
5800,766492201,8,0,28,23,1003.36
5801,766492202,6,0,28,23,1003.36
5802,766492301,6,0,28,23,12709.14
5803,766441101,6,0,29,23,236.69
5804,766441201,1,0,29,23,177.52
5805,766441202,4,0,29,23,177.52
5806,766441301,1,0,29,23,1940.81
5807,766442101,6,0,29,23,1893.47
5808,766442201,1,0,29,23,852.07
5809,766442202,5,0,29,23,852.07
5810,766442301,5,0,29,23,20638.85
5811,766411101,4,0,31,23,1644.5
5812,766411102,4,0,31,23,1644.5
5813,766411201,6,0,31,23,411.13
5814,766411202,3,0,31,23,411.13
5815,766411203,4,0,31,23,411.13
5816,766411204,4,0,31,23,411.13
5817,766411301,6,0,31,23,9044.74
5818,766411302,5,0,31,23,9044.74
5819,766421101,3,0,31,23,672.64
5820,766421102,7,0,31,23,672.64
5821,766421201,1,0,31,23,235.42
5822,766421202,1,0,31,23,235.42
5823,766421203,4,0,31,23,235.42
5824,766421204,01,0,31,23,235.42
5825,766421301,6,0,31,23,8676.98
5826,766421302,4,0,31,23,8676.98
5827,766461101,7,0,32,23,544.72
5828,766461102,2,0,32,23,544.72
5829,766461201,5,0,32,23,1116.66
5830,766461202,4,0,32,23,1116.66
5831,766461203,4,0,32,23,1116.66
5832,766461204,7,0,32,23,1116.66
5833,766461301,2,0,32,23,7244.69
5834,766461302,4,0,32,23,7244.69
5835,766451101,5,0,33,23,1417.14
5836,766451102,3,0,33,23,1417.14
5837,766451201,1,0,33,23,13746.2
5838,766451202,1,0,33,23,13746.2
5839,766451203,2,0,33,23,13746.2
5840,766451204,7,0,33,23,13746.2
5841,766451301,5,0,33,23,1700.56
5842,766451302,6,0,33,23,1700.56
5843,766431101,5,0,33,23,770.61
5844,766431201,2,0,33,23,732.08
5845,766431202,1,0,33,23,732.08
5846,766431301,5,0,33,23,6087.83
5847,766432101,8,0,33,23,2311.84
5848,766432201,6,0,33,23,809.14
5849,766432202,6,0,33,23,809.14
5850,766432301,4,0,33,23,12715.08
5851,766401101,5,0,34,23,1186.59
5852,766401102,8,0,34,23,1186.59
5853,766401201,2,0,34,23,527.37
5854,766401202,5,0,34,23,527.37
5855,766401203,2,0,34,23,527.37
5856,766401204,7,0,34,23,527.37
5857,766401301,8,0,34,23,4878.19
5858,766401302,7,0,34,23,4878.19
5859,766481101,3,0,34,23,650.71
5860,766481102,13,0,34,23,650.71
5861,766481201,2,0,34,23,14640.87
5862,766481202,7,0,34,23,14640.87
5863,766481203,1,0,34,23,14640.87
5864,766481204,1,0,34,23,14640.87
5865,766481301,2,0,34,23,2472.68
5866,766481302,3,0,34,23,2472.68
5867,766191101,5,0,35,23,1275.96
5868,766191102,9,0,35,23,1275.96
5869,766191201,2,0,35,23,765.58
5870,766191202,4,0,35,23,765.58
5871,766191203,5,0,35,23,765.58
5872,766191204,3,0,35,23,765.58
5873,766191301,5,0,35,23,16715.09
5874,766191302,5,0,35,23,16715.09
5875,766171101,5,0,35,23,529.88
5876,766171201,4,0,35,23,715.34
5877,766171202,4,0,35,23,715.34
5878,766171301,3,0,35,23,4503.98
5879,766172101,4,0,35,23,2119.52
5880,766172201,5,0,35,23,2331.47
5881,766172202,5,0,35,23,2331.47
5882,766172301,3,0,35,23,19711.51
5883,766141101,2,0,36,23,529.06
5884,766141102,8,0,36,23,529.06
5885,766141201,1,0,36,23,2433.67
5886,766141202,1,0,36,23,2433.67
5887,766141203,1,0,36,23,2433.67
5888,766141204,1,0,36,23,2433.67
5889,766141301,6,0,36,23,7777.15
5890,766141302,6,0,36,23,7777.15
5891,766111101,6,0,37,23,1161.59
5892,766111102,6,0,37,23,1161.59
5893,766111103,2,0,37,23,1161.59
5894,766111104,6,0,37,23,1161.59
5895,766111105,5,0,37,23,1161.59
5896,766111106,3,0,37,23,1161.59
5897,766111301,4,0,37,23,15332.9
5898,766111302,8,0,37,23,15332.9
5899,766121101,5,0,43,23,850.71
5900,766121102,4,0,43,23,850.71
5901,766121103,7,0,43,23,850.71
5902,766121201,3,0,43,23,283.57
5903,766121202,3,0,43,23,283.57
5904,766121203,6,0,43,23,283.57
5905,766121301,5,0,43,23,10066.71
5906,766121302,5,0,43,23,10066.71
5907,766161101,5,0,43,23,525.2
5908,766161102,10,0,43,23,525.2
5909,766161201,4,0,43,23,420.16
5910,766161202,4,0,43,23,420.16
5911,766161203,1,0,43,23,420.16
5912,766161204,4,0,43,23,420.16
5913,766161301,1,0,43,23,9768.6
5914,766161302,7,0,43,23,9768.6
5915,766151101,5,0,43,23,635.08
5916,766151201,7,0,43,23,1428.93
5917,766151202,7,0,43,23,1428.93
5918,766151301,5,0,43,23,4255.02
5919,766152101,6,0,43,23,1524.19
5920,766152201,3,0,43,23,571.57
5921,766152202,4,0,43,23,571.57
5922,766152301,5,0,43,23,14860.8
5923,766131101,2,0,45,23,1317.19
5924,766131102,4,0,45,23,1317.19
5925,766131201,4,0,45,23,1185.47
5926,766131202,5,0,45,23,1185.47
5927,766131203,2,0,45,23,1185.47
5928,766131204,5,0,45,23,1185.47
5929,766131301,4,0,45,23,16333.13
5930,766131302,5,0,45,23,16333.13
5931,766101101,4,0,45,23,526.55
5932,766101201,4,0,45,23,684.51
5933,766101202,4,0,45,23,684.51
5934,766101301,3,0,45,23,13900.8
5935,766102101,5,0,45,23,2106.18
5936,766102201,5,0,45,23,631.86
5937,766102202,6,0,45,23,631.86
5938,766102301,3,0,45,23,22325.53
5939,766181101,3,0,48,23,646.25
5940,766181201,5,0,48,23,452.37
5941,766181202,3,0,48,23,452.37
5942,766181301,2,0,48,23,5169.95
5943,766182101,7,0,48,23,1292.49
5944,766182201,5,0,48,23,646.25
5945,766182202,4,0,48,23,646.25
5946,766182301,5,0,48,23,10081.4
5947,766291101,15,0,25,23,1191.21
5948,766291102,4,0,25,23,1191.21
5949,766291201,8,0,25,23,264.72
5950,766291202,8,0,25,23,264.72
5951,766291203,1,0,25,23,264.72
5952,766291204,7,0,25,23,264.72
5953,766291301,10,0,25,23,9529.67
5954,766291302,5,0,25,23,9529.67
5955,766271101,4,0,25,23,756.37
5956,766271201,7,0,25,23,1664.01
5957,766271202,5,0,25,23,1664.01
5958,766271301,5,0,25,23,4008.75
5959,766272101,2,0,25,23,1815.29
5960,766272201,4,0,25,23,9416.78
5961,766272202,8,0,25,23,9416.78
5962,766272301,9,0,25,23,2949.84
5963,766241101,3,0,25,23,547.6
5964,766241201,2,0,25,23,1204.71
5965,766241202,1,0,25,23,1204.71
5966,766241301,5,0,25,23,3121.3
5967,766242101,17,0,25,23,1971.35
5968,766242201,4,0,25,23,1423.75
5969,766242202,4,0,25,23,1423.75
5970,766242301,8,0,25,23,16208.85
5971,766211101,9,0,26,23,598.93
5972,766211201,4,0,26,23,6064.11
5973,766211202,4,0,26,23,6064.11
5974,766211301,5,0,26,23,1647.04
5975,766212101,8,0,26,23,1796.78
5976,766212201,5,0,26,23,7486.56
5977,766212202,5,0,26,23,7486.56
5978,766212301,3,0,26,23,6288.71
5979,766221101,15,0,27,23,934.54
5980,766221102,7,0,27,23,934.54
5981,766221201,3,0,27,23,654.18
5982,766221202,4,0,27,23,654.18
5983,766221203,5,0,27,23,654.18
5984,766221204,3,0,27,23,654.18
5985,766221301,5,0,27,23,16354.46
5986,766221302,6,0,27,23,16354.46
5987,766261101,12,0,27,23,622.2
5988,766261201,6,0,27,23,518.5
5989,766261202,5,0,27,23,518.5
5990,766261301,6,0,27,23,7397.26
5991,766262101,6,0,27,23,2765.33
5992,766262201,5,0,27,23,3733.2
5993,766262202,6,0,27,23,3733.2
5994,766262301,7,0,27,23,18251.17
5995,766251101,6,0,28,23,682.92
5996,766251201,4,0,28,23,239.02
5997,766251202,7,0,28,23,239.02
5998,766251203,8,0,28,23,239.02
5999,766251204,6,0,28,23,239.02
6000,766251301,2,0,28,23,7853.53
6001,766252101,6,0,28,23,273.17
6002,766252301,4,0,28,23,32506.78
6003,766231101,5,0,28,23,300.13
6004,766231201,5,0,28,23,166.74
6005,766231202,6,0,28,23,166.74
6006,766231301,6,0,28,23,3434.82
6007,766232101,7,0,28,23,1600.69
6008,766232201,5,0,28,23,1100.48
6009,766232202,5,0,28,23,1100.48
6010,766232301,4,0,28,23,14406.23
6011,766201101,12,0,29,23,669.42
6012,766201102,11,0,29,23,669.42
6013,766201201,12,0,29,23,446.28
6014,766201202,12,0,29,23,446.28
6015,766201203,4,0,29,23,446.28
6016,766201204,5,0,29,23,446.28
6017,766201301,6,0,29,23,9446.22
6018,766201302,1,0,29,23,9446.22
6019,766281101,4,0,29,23,251.64
6020,766281201,7,0,29,23,597.63
6021,766281202,4,0,29,23,597.63
6022,766281301,2,0,29,23,6353.76
6023,766282101,7,0,29,23,754.9
6024,766282201,1,0,29,23,754.9
6025,766282202,3,0,29,23,754.9
6026,766282301,5,0,29,23,18306.37
6027,766691101,6,0,31,23,1269.63
6028,766691102,5,0,31,23,1269.63
6029,766691201,6,0,31,23,380.89
6030,766691202,2,0,31,23,380.89
6031,766691203,2,0,31,23,380.89
6032,766691204,6,0,31,23,380.89
6033,766691301,5,0,31,23,9776.11
6034,766691302,3,0,31,23,9776.11
6035,766671101,8,0,31,23,785.86
6036,766671201,1,0,31,23,78.59
6037,766671202,5,0,31,23,78.59
6038,766671301,1,0,31,23,6758.38
6039,766672101,7,0,31,23,235.76
6040,766672102,4,0,31,23,235.76
6041,766672201,6,0,31,23,157.17
6042,766672301,2,0,31,23,14616.97
6043,766641101,4,0,32,23,154.67
6044,766641201,5,0,32,23,1020.84
6045,766641202,5,0,32,23,1020.84
6046,766641301,4,0,32,23,2907.83
6047,766642101,5,0,32,23,247.48
6048,766642201,5,0,32,23,1484.85
6049,766642202,4,0,32,23,1484.85
6050,766642301,6,0,32,23,18313.13
6051,766611101,4,0,33,23,118.28
6052,766611102,7,0,33,23,118.28
6053,766611301,6,0,33,23,7096.4
6054,766612101,5,0,33,23,473.1
6055,766612102,1,0,33,23,473.1
6056,766612103,8,0,33,23,473.1
6057,766612201,8,0,33,23,236.55
6058,766612301,2,0,33,23,13010.06
6059,766621101,8,0,33,23,199.76
6060,766621201,6,0,33,23,133.18
6061,766621202,5,0,33,23,133.18
6062,766621301,5,0,33,23,3229.46
6063,766622101,10,0,33,23,233.06
6064,766622201,3,0,33,23,1048.74
6065,766622202,9,0,33,23,1048.74
6066,766622301,1,0,33,23,21440.94
6067,766661101,5,0,34,23,488.56
6068,766661102,11,0,34,23,488.56
6069,766661103,10,0,34,23,488.56
6070,766661201,1,0,34,23,488.56
6071,766661301,2,0,34,23,5496.31
6072,766661302,5,0,34,23,5496.31
6073,766661303,5,0,34,23,5496.31
6074,766661304,7,0,34,23,5496.31
6075,766651101,2,0,34,23,895.75
6076,766651201,6,0,34,23,895.75
6077,766651202,5,0,34,23,895.75
6078,766651301,3,0,34,23,14869.45
6079,766652101,7,0,34,23,716.6
6080,766652201,2,0,34,23,179.15
6081,766652202,6,0,34,23,179.15
6082,766652301,4,0,34,23,7166.0
6083,766631101,6,0,35,23,670.25
6084,766631102,11,0,35,23,670.25
6085,766631201,9,0,35,23,301.62
6086,766631202,1,0,35,23,301.62
6087,766631203,6,0,35,23,301.62
6088,766631204,1,0,35,23,301.62
6089,766631301,5,0,35,23,10992.13
6090,766631302,5,0,35,23,10992.13
6091,766601101,6,0,35,23,928.98
6092,766601201,8,0,35,23,325.15
6093,766601202,9,0,35,23,325.15
6094,766601301,5,0,35,23,10497.49
6095,766602101,4,0,35,23,1857.96
6096,766602201,4,0,35,23,650.29
6097,766602202,3,0,35,23,650.29
6098,766602301,5,0,35,23,17650.64
6099,766681101,11,0,36,23,505.56
6100,766681201,7,0,36,23,429.73
6101,766681202,4,0,36,23,429.73
6102,766681301,5,0,36,23,4701.68
6103,766682101,6,0,36,23,1516.67
6104,766682201,6,0,36,23,682.5
6105,766682202,5,0,36,23,682.5
6106,766682301,5,0,36,23,12891.7
6107,766591101,10,0,37,23,361.23
6108,766591201,3,0,37,23,767.62
6109,766591202,7,0,37,23,767.62
6110,766591301,4,0,37,23,2844.71
6111,766592101,6,0,37,23,3160.78
6112,766592201,2,0,37,23,3002.74
6113,766592202,4,0,37,23,3002.74
6114,766592301,5,0,37,23,12327.05
6115,766571101,5,0,43,23,283.57
6116,766571102,7,0,43,23,283.57
6117,766571201,4,0,43,23,378.09
6118,766571202,4,0,43,23,378.09
6119,766571203,5,0,43,23,378.09
6120,766571204,5,0,43,23,378.09
6121,766571301,2,0,43,23,14745.6
6122,766571302,6,0,43,23,14745.6
6123,766541101,2,0,43,23,390.68
6124,766541201,6,0,43,23,293.01
6125,766541202,4,0,43,23,293.01
6126,766541301,6,0,43,23,8497.21
6127,766542101,6,0,43,23,586.02
6128,766542201,7,0,43,23,390.68
6129,766542202,7,0,43,23,390.68
6130,766542301,10,0,43,23,16213.07
6131,766511101,6,0,43,23,160.2
6132,766511201,5,0,43,23,248.31
6133,766511202,7,0,43,23,248.31
6134,766511301,1,0,43,23,1874.29
6135,766512101,4,0,43,23,2402.94
6136,766512201,5,0,43,23,5767.04
6137,766512202,3,0,43,23,5767.04
6138,766512301,5,0,43,23,10092.32
6139,766521101,5,0,45,23,1661.52
6140,766521102,1,0,45,23,1661.52
6141,766521201,4,0,45,23,664.61
6142,766521202,2,0,45,23,664.61
6143,766521203,4,0,45,23,664.61
6144,766521204,4,0,45,23,664.61
6145,766521301,7,0,45,23,18608.97
6146,766521302,3,0,45,23,18608.97
6147,766561101,4,0,45,23,877.77
6148,766561201,5,0,45,23,702.22
6149,766561202,2,0,45,23,702.22
6150,766561301,4,0,45,23,10620.99
6151,766562101,6,0,45,23,1843.31
6152,766562201,4,0,45,23,789.99
6153,766562202,2,0,45,23,789.99
6154,766562301,7,0,45,23,31072.97
6155,766551101,9,0,48,23,1443.09
6156,766551102,3,0,48,23,1443.09
6157,766551201,5,0,48,23,288.62
6158,766551202,2,0,48,23,288.62
6159,766551203,4,0,48,23,288.62
6160,766551204,2,0,48,23,288.62
6161,766551301,2,0,48,23,9091.45
6162,766551302,2,0,48,23,9091.45
6163,766531101,4,0,25,23,229.35
6164,766531102,5,0,25,23,229.35
6165,766531201,3,0,25,23,688.05
6166,766531202,2,0,25,23,688.05
6167,766531203,5,0,25,23,688.05
6168,766531204,5,0,25,23,688.05
6169,766531301,3,0,25,23,12728.96
6170,766531302,6,0,25,23,12728.96
6171,766501101,12,0,25,23,338.77
6172,766501201,4,0,25,23,381.12
6173,766501202,4,0,25,23,381.12
6174,766501301,5,0,25,23,9993.65
6175,766502101,4,0,25,23,508.15
6176,766502201,8,0,25,23,677.54
6177,766502202,7,0,25,23,677.54
6178,766502301,6,0,25,23,12873.17
6179,766581101,2,0,25,23,179.13
6180,766581201,2,0,25,23,1567.41
6181,766581202,3,0,25,23,1567.41
6182,766581301,4,0,25,23,477.69
6183,766582101,3,0,25,23,2089.88
6184,766582201,1,0,25,23,32184.08
6185,766582202,1,0,25,23,32184.08
6186,766582301,7,0,25,23,2298.87
6187,766391101,7,0,26,23,425.73
6188,766391201,5,0,26,23,1426.17
6189,766391202,4,0,26,23,1426.17
6190,766391301,5,0,26,23,2043.47
6191,766392101,11,0,26,23,3405.79
6192,766392201,5,0,26,23,3235.5
6193,766392202,5,0,26,23,3235.5
6194,766392301,5,0,26,23,26565.11
6195,766371101,7,0,27,23,798.62
6196,766371102,6,0,27,23,798.62
6197,766371201,7,0,27,23,621.15
6198,766371202,4,0,27,23,621.15
6199,766371203,5,0,27,23,621.15
6200,766371204,4,0,27,23,621.15
6201,766371301,1,0,27,23,17303.36
6202,766371302,6,0,27,23,17303.36
6203,766341101,15,0,27,23,844.6
6204,766341201,6,0,27,23,591.22
6205,766341202,7,0,27,23,591.22
6206,766341301,6,0,27,23,6841.27
6207,766342101,6,0,27,23,2280.43
6208,766342201,4,0,27,23,3293.95
6209,766342202,5,0,27,23,3293.95
6210,766342301,7,0,27,23,22804.23
6211,766311101,2,0,28,23,549.62
6212,766311201,9,0,28,23,377.86
6213,766311202,5,0,28,23,377.86
6214,766311301,7,0,28,23,4809.16
6215,766312101,5,0,28,23,961.83
6216,766312201,3,0,28,23,480.92
6217,766312202,5,0,28,23,480.92
6218,766312301,6,0,28,23,6870.22
6219,766321101,12,0,28,23,467.36
6220,766321201,2,0,28,23,233.68
6221,766321202,5,0,28,23,233.68
6222,766321301,6,0,28,23,5327.89
6223,766322101,5,0,28,23,1635.76
6224,766322201,7,0,28,23,934.72
6225,766322202,5,0,28,23,934.72
6226,766322301,6,0,28,23,20330.08
6227,766361101,7,0,29,23,854.1
6228,766361201,3,0,29,23,2476.89
6229,766361202,2,0,29,23,2476.89
6230,766361301,2,0,29,23,4099.67
6231,766362101,5,0,29,23,1708.2
6232,766362201,6,0,29,23,1879.02
6233,766362202,6,0,29,23,1879.02
6234,766362301,3,0,29,23,8882.62
6235,766351101,7,0,29,23,353.32
6236,766351201,5,0,29,23,441.65
6237,766351202,4,0,29,23,441.65
6238,766351301,4,0,29,23,5299.79
6239,766352101,4,0,29,23,883.3
6240,766352201,5,0,29,23,529.98
6241,766352202,8,0,29,23,529.98
6242,766352301,4,0,29,23,18195.92
6243,766331101,5,0,31,23,374.13
6244,766331102,8,0,31,23,374.13
6245,766331103,2,0,31,23,374.13
6246,766331104,5,0,31,23,374.13
6247,766331201,4,0,31,23,149.65
6248,766331202,5,0,31,23,149.65
6249,766331301,4,0,31,23,11747.64
6250,766331302,4,0,31,23,11747.64
6251,766301101,9,0,31,23,208.76
6252,766301201,2,0,31,23,1565.68
6253,766301202,5,0,31,23,1565.68
6254,766301301,2,0,31,23,313.14
6255,766302101,1,0,31,23,918.53
6256,766302201,5,0,31,23,9529.74
6257,766302202,5,0,31,23,9529.74
6258,766302301,2,0,31,23,1837.06
6259,766381101,2,0,32,23,250.11
6260,766381201,2,0,32,23,778.11
6261,766381202,5,0,32,23,778.11
6262,766381301,5,0,32,23,1528.42
6263,766382101,5,0,32,23,166.74
6264,766382201,4,0,32,23,6586.1
6265,766382202,1,0,32,23,6586.1
6266,766382301,6,0,32,23,1333.9
6267,766091101,13,0,33,23,648.64
6268,766091102,10,0,33,23,648.64
6269,766091201,5,0,33,23,288.28
6270,766091202,7,0,33,23,288.28
6271,766091203,4,0,33,23,288.28
6272,766091204,5,0,33,23,288.28
6273,766091301,5,0,33,23,11459.18
6274,766091302,4,0,33,23,11459.18
6275,766071101,11,0,33,23,222.05
6276,766071102,6,0,33,23,222.05
6277,766071201,1,0,33,23,88.82
6278,766071202,1,0,33,23,88.82
6279,766071301,5,0,33,23,2975.42
6280,766072201,6,0,33,23,888.19
6281,766072202,3,0,33,23,888.19
6282,766072301,1,0,33,23,12434.56
6283,766041101,3,0,34,23,628.74
6284,766041102,4,0,34,23,628.74
6285,766041201,5,0,34,23,864.51
6286,766041202,3,0,34,23,864.51
6287,766041203,1,0,34,23,864.51
6288,766041204,5,0,34,23,864.51
6289,766041301,2,0,34,23,9588.17
6290,766041302,3,0,34,23,9588.17
6291,766011101,5,0,34,23,171.38
6292,766011201,6,0,34,23,542.69
6293,766011202,2,0,34,23,542.69
6294,766011301,5,0,34,23,8054.7
6295,766012101,3,0,34,23,1199.64
6296,766012201,5,0,34,23,942.57
6297,766012202,4,0,34,23,942.57
6298,766012301,5,0,34,23,14224.25
6299,766021101,7,0,35,23,803.05
6300,766021102,6,0,35,23,803.05
6301,766021201,5,0,35,23,562.14
6302,766021202,4,0,35,23,562.14
6303,766021203,4,0,35,23,562.14
6304,766021204,4,0,35,23,562.14
6305,766021301,8,0,35,23,12286.7
6306,766021302,8,0,35,23,12286.7
6307,766061101,8,0,35,23,762.78
6308,766061201,4,0,35,23,572.09
6309,766061202,5,0,35,23,572.09
6310,766061301,3,0,35,23,7856.64
6311,766062101,6,0,35,23,2059.51
6312,766062201,4,0,35,23,1258.59
6313,766062202,4,0,35,23,1258.59
6314,766062301,6,0,35,23,19908.56
6315,766051101,4,0,36,23,1007.84
6316,766051102,3,0,36,23,1007.84
6317,766051201,4,0,36,23,403.14
6318,766051202,4,0,36,23,403.14
6319,766051203,5,0,36,23,403.14
6320,766051204,4,0,36,23,403.14
6321,766051301,7,0,36,23,9473.67
6322,766051302,5,0,36,23,9473.67
6323,766031101,3,0,37,23,933.67
6324,766031102,11,0,37,23,933.67
6325,766031201,7,0,37,23,233.42
6326,766031202,3,0,37,23,233.42
6327,766031203,3,0,37,23,233.42
6328,766031204,6,0,37,23,233.42
6329,766031301,9,0,37,23,17366.13
6330,766031302,5,0,37,23,17366.13
6331,766001101,5,0,43,23,750.19
6332,766001102,10,0,43,23,750.19
6333,766001201,2,0,43,23,666.84
6334,766001202,8,0,43,23,666.84
6335,766001203,10,0,43,23,666.84
6336,766001204,7,0,43,23,666.84
6337,766001301,3,0,43,23,12419.85
6338,766001302,5,0,43,23,12419.85
6339,766081101,4,0,43,23,514.9
6340,766081102,7,0,43,23,514.9
6341,766081201,6,0,43,23,514.9
6342,766081202,2,0,43,23,514.9
6343,766081203,4,0,43,23,514.9
6344,766081204,4,0,43,23,514.9
6345,766081301,5,0,43,23,11018.76
6346,766081302,5,0,43,23,11018.76
6347,766891101,2,0,43,23,829.65
6348,766891201,3,0,43,23,290.38
6349,766891202,6,0,43,23,290.38
6350,766891301,5,0,43,23,7881.64
6351,766892101,7,0,43,23,1659.29
6352,766892201,3,0,43,23,663.72
6353,766892202,2,0,43,23,663.72
6354,766892301,4,0,43,23,13108.4
6355,766871101,4,0,45,23,1114.51
6356,766871201,4,0,45,23,557.25
6357,766871202,1,0,45,23,557.25
6358,766871301,6,0,45,23,10826.6
6359,766872101,10,0,45,23,1273.72
6360,766872201,8,0,45,23,1751.36
6361,766872202,5,0,45,23,1751.36
6362,766872301,8,0,45,23,17832.05
6363,766841101,4,0,45,23,320.21
6364,766841201,5,0,45,23,448.29
6365,766841202,2,0,45,23,448.29
6366,766841301,4,0,45,23,8581.5
6367,766842101,3,0,45,23,1536.99
6368,766842201,06,0,45,23,1408.9
6369,766842202,2,0,45,23,1408.9
6370,766842301,5,0,45,23,21005.46
6371,766811101,1,0,48,23,303.95
6372,766811201,4,0,48,23,303.95
6373,766811202,6,0,48,23,303.95
6374,766811301,6,0,48,23,2036.46
6375,766812101,4,0,48,23,2127.65
6376,766812201,4,0,48,23,2765.94
6377,766812202,4,0,48,23,2765.94
6378,766812301,5,0,48,23,12978.63
6379,766821101,9,0,25,23,509.24
6380,766821102,4,0,25,23,509.24
6381,766821201,3,0,25,23,509.24
6382,766821202,7,0,25,23,509.24
6383,766821203,4,0,25,23,509.24
6384,766821204,2,0,25,23,509.24
6385,766821301,4,0,25,23,12985.53
6386,766821302,7,0,25,23,12985.53
6387,766861101,5,0,25,23,429.2
6388,766861201,5,0,25,23,429.2
